source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,unknown
USHIS,1973,5,24,18,47,10.7,,51.425,-173.286,20,5.4,5.1,5.5,mb,ISC,,,,7,A,4,F,3
USHIS,1973,5,26,12,19,34.2,,51.287,-179.708,35,5.8,,5.7,mb,ISC,,,,7,B,5,F,1
USHIS,1973,5,29,1,46,44.9,,51.685,176.239,46,5.2,5.7,5.5,MS,BRK,,,,6,B,.,.,2
USHIS,1973,5,29,6,14,22.3,,54.011,-163.76,30,6,5.5,5.3,MS,BRK,,,,10,B,5,F,1
USHIS,1973,6,15,1,9,5.1,,45.307,-71.119,12,4.8,,4.49,Mw,HRN,5,Lg,STR,447,A,6,F,4
USHIS,1973,6,15,12,11,2.3,,51.304,-179.392,48,5.8,,5.8,mb,ISC,,,,7,B,4,F,1
USHIS,1973,6,15,19,18,51.7,,41.2,-125.5,33,5.2,,5,ML,BRK,,,,34,B,.,.,3
USHIS,1973,6,16,14,43,47.5,,44.98,-125.774,33,5.6,5.1,5.8,mb,ISC,,,,30,B,4,F,3
USHIS,1973,6,23,5,26,48.5,,51.402,-176.673,39,5.5,,5.4,mb,ISC,,,,7,A,5,F,1
USHIS,1973,7,1,13,33,34.6,,57.84,-137.33,33,6.1,6.7,6.7,UK,PAS,,,,20,B,5,F,2
USHIS,1973,7,3,16,59,35.1,,57.98,-138.021,33,6,6,6.4,UK,PAS,,,,20,B,5,F,3
USHIS,1973,7,14,8,0,20,,34.436,-116.833,8,,,4.8,ML,PAS,,,,43,A,5,F,3
USHIS,1973,8,6,23,29,16.6,,33.97,-119.478,13,4.6,,5,ML,PAS,,,,43,A,5,F,3
USHIS,1973,8,9,2,18,24.6,,40.228,-124.415,3,5.1,4.7,4.9,ML,BRK,,,,35,A,6,F,3
USHIS,1973,8,16,12,16,59,,51.149,-176.608,20,5.6,5.8,5.8,MS,BRK,,,,7,A,4,F,2
USHIS,1973,8,16,14,25,31.4,,51.134,-176.535,20,5.6,,5.3,mb,ISC,,,,7,A,3,F,1
USHIS,1973,8,22,18,14,37.2,,57.067,-154.101,38,5.9,5.6,5.5,MS,BRK,,,,13,B,.,F,1
USHIS,1973,9,6,10,59,36.7,,61.039,-146.828,29,5.5,5.3,5.5,ML,PMR,,,,2,B,3,F,3
USHIS,1973,9,13,17,30,39.8,,32.952,-116.279,8,4.5,,4.8,ML,PAS,,,,45,B,5,F,3
USHIS,1973,10,3,10,7,27.3,,37.19,-121.59,8,4.6,,4.18,Mw,SOM,4.7,ML,BRK,39,A,5,F,4
USHIS,1973,10,9,11,53,45.3,,19.338,-155.267,33,4.8,,4.6,ML,HVO,,,,613,A,4,F,3
USHIS,1973,10,28,22,0,2.7,,32.68,-118.077,8,4.2,,4.5,ML,PAS,,,,38,A,4,F,3
USHIS,1973,11,6,9,36,7.4,,51.428,-175.356,37,5.8,6.4,6.2,UK,PAS,,,,7,A,4,F,2
USHIS,1973,11,6,18,26,35.1,,51.331,-175.201,27,5.9,6.3,6.2,UK,PAS,,,,7,A,4,F,2
USHIS,1973,11,9,14,13,3.5,,52.444,178.353,182,5.6,,5.5,mb,ISC,,,,6,B,.,.,1
USHIS,1973,11,12,18,17,13.6,,37.203,-121.982,13,4.2,,4.5,ML,BRK,,,,39,A,5,F,3
USHIS,1973,11,30,7,48,40.5,,35.889,-83.993,12,4.7,,4.01,Mw,STT,4.6,Lg,BLA,512,A,6,F,4
USHIS,1973,12,2,22,9,54.5,,52.283,-168.735,40,5.6,5,5.6,mb,ISC,,,,9,B,.,.,1
USHIS,1973,12,13,4,25,56.1,,19.374,-155.292,35,4.4,,4.6,ML,HVO,,,,613,A,4,F,3
USHIS,1973,12,14,17,37,34.7,,51.172,-177.827,30,5.8,,5.8,ML,ADK,,,,7,A,5,F,3
USHIS,1973,12,21,19,12,44,,40.578,-124.662,13,5.2,4.9,4.8,ML,BRK,,,,35,B,5,F,3
USHIS,1973,12,24,2,20,14.9,,35.26,-107.74,18,4.4,,4.1,ML,GS,,,,496,B,6,F,3
USHIS,1974,1,6,13,55,23,,41.05,-121.483,1,4.5,,4.2,ML,BRK,,,,36,B,6,F,3
USHIS,1974,1,12,16,4,34.2,,19.332,-155.12,9,4.8,,4.7,ML,HVO,,,,613,A,3,F,3
USHIS,1974,1,31,19,55,26.2,,52.357,-168.74,36,5.6,5,5.6,mb,ISC,,,,9,B,.,.,1
USHIS,1974,2,6,4,4,7.2,,53.799,-164.672,2,5.9,6.5,6.3,UK,PAS,,,,10,B,5,F,2
USHIS,1974,2,15,13,33,49.2,,36.399,-100.688,0,4.5,,4.36,Mw,HRN,4.5,Lg,DG,497,A,5,F,4
USHIS,1974,3,3,11,37,36.8,,41.9,-125.4,33,5.1,,4.4,ML,BRK,,,,34,B,.,.,3
USHIS,1974,3,16,15,57,40.7,,40.374,-124.714,23,4.7,,4.5,ML,BRK,,,,35,B,4,F,3
USHIS,1974,3,21,21,16,5.3,,38.612,-122.663,1,3.8,,3.3,ML,BRK,,,,36,B,6,F,3
USHIS,1974,3,27,16,28,47.3,,50.109,-179.657,37,5.6,4.8,5.6,mb,ISC,,,,7,B,.,.,1
USHIS,1974,3,29,21,50,35.3,,57.585,-153.922,44,5.7,5.2,5.5,ML,PMR,,,,13,B,4,F,3
USHIS,1974,4,3,23,5,2.8,,38.549,-88.072,14,4.5,,4.37,Mw,STT,4.7,Lg,DG,488,A,6,F,4
USHIS,1974,4,6,1,53,47.3,,55.102,-160.44,27,5.7,5.1,5.8,mb,ISC,,,,12,B,5,F,3
USHIS,1974,4,6,3,56,1.8,,55.12,-160.443,40,6,5.3,6,mb,ISC,,,,12,B,5,F,1
USHIS,1974,4,20,3,0,9.3,,46.759,-121.523,5,4.8,,4.9,ML,GS,,,,29,B,5,F,3
USHIS,1974,5,13,6,52,18.7,,36.739,-89.357,4,4.3,,3.6,FA,SC,,,,486,A,6,F,1
USHIS,1974,5,27,14,1,43.5,,60.328,-146.016,21,5.5,5.7,5.4,ML,PMR,,,,2,B,3,F,3
USHIS,1974,6,7,19,45,35.7,,41.595,-73.951,3,,,2.87,Mw,ST,2.9,Lg,DG,472,A,6,F,4
USHIS,1974,6,9,0,50,42.4,,44.77,-110.97,5,,,4.9,ML,GS,,,,459,A,2,F,3
USHIS,1974,6,15,2,37,13.8,,52.262,178.791,157,5.7,,5.5,mb,ISC,,,,6,B,.,.,1
USHIS,1974,6,19,15,5,42.6,,19.38,-155.422,10,5.1,,4.7,ML,HVO,,,,613,A,5,F,3
USHIS,1974,7,1,18,23,7.3,,44.56,-111.09,5,4.8,,5.1,ML,GS,,,,458,C,.,.,3
USHIS,1974,7,3,5,0,58.6,,40.424,-125.136,12,5.4,5.2,5.1,ML,BRK,,,,34,B,5,F,3
USHIS,1974,8,1,5,7,59,,56.516,-152.315,10,5.2,6.1,5.3,mb,ISC,,,,13,B,.,.,2
USHIS,1974,8,1,5,55,38.2,,56.67,-152.105,33,5.7,6.3,5.7,mb,ISC,,,,13,B,.,.,2
USHIS,1974,8,1,7,59,55.4,,56.515,-152.431,21,5.2,6,5.1,mb,ISC,,,,13,B,.,.,2
USHIS,1974,8,13,3,46,20.6,,51.293,-178.068,33,5.8,,5.9,MS,BRK,,,,7,A,5,F,3
USHIS,1974,8,14,5,34,54.3,,51.281,-178.118,34,5.7,,5.2,MS,BRK,,,,7,A,2,F,1
USHIS,1974,8,16,9,41,31.9,,51.228,-177.791,31,5.7,5.8,5.9,ML,ADK,,,,7,A,4,F,3
USHIS,1974,8,20,20,45,1.4,,52.243,174.972,58,5.6,,5.1,MS,BRK,,,,5,B,3,F,1
USHIS,1974,8,24,10,41,11.2,,52.407,-168.273,41,5.7,5.6,5.5,ML,ADK,,,,9,B,.,.,3
USHIS,1974,8,28,7,49,41,,19.328,-155.205,10,4.8,,4.5,ML,HVO,,,,613,A,3,F,3
USHIS,1974,8,30,16,41,58.8,,44.63,-110.73,0,4.5,,4.5,ML,GS,,,,459,A,5,F,3
USHIS,1974,9,21,10,37,41.8,,33.853,-117.11,13,4.2,,3.9,ML,PAS,,,,43,A,6,F,3
USHIS,1974,10,22,8,43,7.1,,44.74,-110.81,5,4.6,,,,,,,,459,C,4,F,1
USHIS,1974,11,11,5,17,51.4,,51.454,-178.079,47,5.8,,5.2,MS,BRK,,,,7,A,5,F,1
USHIS,1974,11,14,4,48,54.7,,58.797,-154.62,37,5.5,5.6,5.4,ML,PMR,,,,12,B,4,F,3
USHIS,1974,11,22,5,25,56.7,,32.926,-80.159,6,4.7,,3.96,Mw,HRM,4.3,Lg,GB,511,A,6,F,4
USHIS,1974,11,28,23,1,24.7,,36.913,-121.478,9,5,4.5,5.2,ML,BRK,,,,39,A,6,F,3
USHIS,1974,11,30,13,54,23.8,,19.442,-155.416,8,5.1,5.5,5.4,ML,HVO,,,,613,A,4,F,3
USHIS,1974,12,6,12,13,8.3,,32.708,-115.392,24,4.5,,4.5,ML,PAS,,,,45,B,5,F,3
USHIS,1974,12,7,7,34,11,,51.857,-170.795,33,5.5,5.8,5.1,MS,BRK,,,,9,B,.,.,2
USHIS,1974,12,16,9,17,29.8,,19.406,-155.434,9,5,,4.7,ML,HVO,,,,613,A,5,F,3
USHIS,1974,12,25,2,49,13,,51.697,174.635,40,5.7,5.8,5.9,ML,ADK,,,,5,B,4,F,3
USHIS,1974,12,25,17,47,49.4,,19.348,-155.28,32,4.5,,4.6,ML,HVO,,,,613,A,4,F,3
USHIS,1974,12,29,18,25,0.7,,61.597,-150.511,67,5.6,,5.6,mb,ISC,,,,2,B,5,F,1
USHIS,1974,12,31,22,40,48.4,,19.305,-155.366,6,5.5,5.2,5.4,ML,HVO,,,,613,A,5,F,3
USHIS,1975,1,1,3,55,12,,61.909,-149.738,66,5.9,,5.9,mb,ISC,,,,2,B,5,F,1
USHIS,1975,1,1,12,41,11.1,,19.217,-155.356,5,4.7,,4.6,ML,HVO,,,,613,A,4,F,3
USHIS,1975,1,1,13,18,59.6,,19.059,-155.899,10,4.5,,,,,,,,613,C,.,F,1
USHIS,1975,1,1,13,20,54.5,,19.475,-155.58,10,5.1,5.3,,,,,,,613,C,.,F,2
USHIS,1975,1,1,13,44,36.3,,19.071,-155.854,10,4.7,,4.9,ML,HVO,,,,613,C,.,F,3
USHIS,1975,1,2,13,27,43.4,,19.232,-155.391,9,4.5,4.2,4.9,ML,HVO,,,,613,A,5,F,3
USHIS,1975,1,3,17,32,49.5,,19.207,-155.364,10,4.7,,4.9,ML,HVO,,,,613,A,5,F,3
USHIS,1975,1,5,1,32,5.5,,19.247,-155.373,7,5.1,5.3,4.9,ML,HVO,,,,613,A,5,F,3
USHIS,1975,1,6,11,17,12.3,,35.931,-120.534,10,4.5,4.1,4.5,ML,PAS,,,,39,A,5,F,3
USHIS,1975,1,12,1,37,8.2,,40.328,-124.412,33,4.7,,4.5,ML,BRK,,,,35,B,6,F,3
USHIS,1975,1,12,21,22,15,,32.815,-117.974,8,5.1,,4.8,ML,PAS,,,,45,B,4,F,3
USHIS,1975,1,13,9,19,10.3,,52.22,-171.142,42,5.7,5.6,5.5,MS,BRK,,,,9,B,.,.,1
USHIS,1975,1,13,11,21,50.2,,33.815,-118.076,7,3.8,,3.6,ML,PAS,,,,43,A,6,F,3
USHIS,1975,1,21,16,47,34.7,,32.944,-115.492,2,,,3.3,ML,PAS,,,,45,A,6,F,3
USHIS,1975,1,23,17,2,30.3,,32.949,-115.504,5,4.9,4.6,4.9,ML,PAS,,,,45,B,6,F,3
USHIS,1975,1,23,23,24,34.8,,32.993,-115.506,5,4.3,,4.1,ML,PAS,,,,45,A,6,F,3
USHIS,1975,1,28,13,53,16.4,,40.415,-125.446,10,4.9,5,4.8,ML,BRK,,,,34,C,5,F,3
USHIS,1975,2,2,7,24,53.3,,53.053,173.446,25,5.9,5.5,5.9,mb,ISC,,,,5,B,2,F,1
USHIS,1975,2,2,8,43,39.1,,53.113,173.497,10,6.1,7.6,7.4,MS,ABE,,,,5,B,9,F,2
USHIS,1975,2,4,1,32,52.1,,48.21,-114.11,8,4.6,,5,ML,GS,,,,456,C,6,F,3
USHIS,1975,2,22,8,36,7.4,,51.377,-179.419,48,6.3,6.5,6,UK,PAS,,,,7,B,5,F,2
USHIS,1975,3,3,15,35,45,,33.925,-118.302,12,,,3.4,ML,PAS,,,,43,A,6,F,3
USHIS,1975,3,28,2,31,6,,42.06,-112.52,5,6.1,6,6.14,Mw,BAS,6,ML,UU,457,A,8,F,4
USHIS,1975,3,29,13,1,19.9,,42.03,-112.52,7,4.7,,4.95,Mw,BAS,4.7,ML,UU,457,A,5,F,4
USHIS,1975,3,30,0,56,26.5,,19.283,-155.374,6,,,4.6,MD,HVO,,,,613,A,.,.,3
USHIS,1975,4,11,10,47,15.3,,54.097,-163.248,20,5.5,5.2,5.7,MS,BRK,,,,10,B,4,F,3
USHIS,1975,4,23,1,3,42.4,,47.076,-122.647,46,4,,3.8,ML,GS,,,,29,B,6,F,3
USHIS,1975,5,13,0,21,35.7,,35,-119.09,17,4.6,,4.5,ML,PAS,,,,39,B,5,F,3
USHIS,1975,5,13,7,53,40,,42.07,-98.503,1,4.3,,3.3,Lg,DG,,,,463,B,6,F,3
USHIS,1975,5,22,8,32,58.4,,20.288,-155.657,12,4.4,,4.7,ML,HVO,,,,613,A,5,F,3
USHIS,1975,5,25,19,4,34.4,,57.375,-150.119,33,5.6,5.4,5.7,ML,PMR,,,,15,B,.,.,3
USHIS,1975,5,28,12,2,8.8,,18.641,-154.273,42,4.6,,5.1,MD,HVO,,,,613,B,.,.,3
USHIS,1975,6,1,1,38,48.8,,34.517,-116.49,1,5.1,,5,ML,PAS,,,,43,A,7,F,3
USHIS,1975,6,7,8,46,23.2,,40.538,-124.287,22,5.4,5.7,5.3,ML,BRK,,,,35,A,7,F,3
USHIS,1975,6,9,18,39,22.7,,44.874,-73.651,11,,,3.3,Mw,ST,3.5,Lg,ST,472,A,6,F,4
USHIS,1975,6,13,22,40,27.5,,36.543,-89.682,9,4.3,,3.74,Mw,HRN,3.9,Lg,DG,486,A,6,F,4
USHIS,1975,6,20,5,48,24,,32.78,-115.433,4,4.3,,4.2,ML,PAS,,,,45,A,6,F,3
USHIS,1975,6,30,18,47,57.1,,44.68,-110.61,3,4.6,,4.8,ML,GS,,,,459,A,.,.,3
USHIS,1975,6,30,18,54,12.7,,44.68,-110.62,2,5.6,5.9,6.4,ML,GS,,,,459,B,7,F,3
USHIS,1975,6,30,19,0,27.4,,44.77,-110.72,5,5.1,,5.3,ML,GS,,,,459,C,.,.,3
USHIS,1975,6,30,19,56,33.7,,44.71,-110.52,5,4.7,,4.5,ML,GS,,,,459,C,.,.,3
USHIS,1975,6,30,20,20,56.6,,44.69,-110.59,5,4.9,,4.6,ML,GS,,,,459,C,3,F,3
USHIS,1975,7,8,0,47,42.6,,19.536,-155.504,3,3.9,,4.7,ML,HVO,,,,613,A,4,F,3
USHIS,1975,7,9,14,54,21.3,,45.498,-96.1,8,5,,4.3,Mw,HRN,4.6,Lg,DG,464,A,6,F,4
USHIS,1975,7,25,10,40,25,,55.055,-160.377,17,5.8,5.2,5.6,mb,ISC,,,,12,B,4,F,1
USHIS,1975,8,1,16,27,17.8,,39.438,-121.537,5,4.8,3.2,4.7,ML,BRK,,,,36,A,4,F,3
USHIS,1975,8,1,20,20,4.8,,39.439,-121.528,8,4.4,,4.5,ML,BRK,,,,36,A,.,.,3
USHIS,1975,8,1,20,20,12.9,,39.439,-121.528,,5.8,5.6,6.15,Mw,HBK,5.7,ML,BRK,36,A,8,F,4
USHIS,1975,8,1,20,25,0,,39.439,-121.528,,,,4.7,ML,BRK,,,,36,A,.,F,3
USHIS,1975,8,1,20,29,0,,39.439,-121.528,,,,4.6,ML,BRK,,,,36,A,.,F,3
USHIS,1975,8,2,0,14,7.7,,33.513,-116.559,13,4.6,,4.5,Mw,HB,4.8,ML,PAS,43,A,3,F,4
USHIS,1975,8,2,10,18,17.9,,53.387,-161.485,33,6.2,6,5.7,MS,BRK,,,,17,B,5,F,1
USHIS,1975,8,2,20,22,16.3,,39.445,-121.463,4,5.3,4.5,5.1,ML,BRK,,,,36,A,.,F,3
USHIS,1975,8,2,20,59,0,,39.432,-121.466,,5.2,4.7,5.2,ML,BRK,,,,36,A,6,F,3
USHIS,1975,8,3,1,3,5.8,,39.488,-121.518,8,5,,4.6,ML,BRK,,,,36,A,.,F,3
USHIS,1975,8,3,6,35,16.5,,36.457,-120.34,5,5.1,4,4.9,ML,BRK,,,,39,B,6,F,3
USHIS,1975,8,3,6,38,0,,36.457,-120.34,5,4.1,,4.5,ML,BRK,,,,39,B,.,.,3
USHIS,1975,8,6,3,50,29.9,,39.479,-121.524,8,5.1,4,4.7,ML,BRK,,,,36,A,4,F,3
USHIS,1975,8,8,7,0,50.1,,39.502,-121.512,8,5,,4.9,ML,BRK,,,,36,A,4,F,3
USHIS,1975,8,10,5,16,40.5,,37.37,-119.985,7,4,,4.2,ML,BRK,,,,39,B,6,F,3
USHIS,1975,8,11,6,11,36.3,,39.446,-121.481,4,4.8,3.8,4.3,ML,BRK,,,,36,A,5,F,3
USHIS,1975,8,15,22,27,51.8,,36.497,-120.398,6,4.5,,4.5,ML,BRK,,,,39,A,5,F,3
USHIS,1975,8,29,4,22,52.1,,33.659,-86.588,4,3.5,,4.4,Lg,JLM,,,,507,A,6,F,3
USHIS,1975,9,9,2,43,42.5,,40.916,-124.397,27,4.9,,4.6,ML,BRK,,,,35,C,5,F,3
USHIS,1975,9,13,21,20,59.8,,36,-120.558,14,4.9,4.3,4.8,ML,BRK,,,,39,A,6,F,3
USHIS,1975,9,27,22,34,38.1,,39.511,-121.537,8,5.3,3.5,4.6,ML,BRK,,,,36,A,5,F,3
USHIS,1975,10,17,19,39,12.5,,57.446,-149.008,33,5.7,5.5,5.5,mb,ISC,,,,15,B,.,.,1
USHIS,1975,11,1,0,48,23.4,,53.655,-163.366,25,5.7,5.7,5.7,mb,ISC,,,,10,B,.,.,1
USHIS,1975,11,6,12,5,28.4,,19.343,-155.313,19,4.4,,4.5,ML,HVO,,,,613,A,5,F,3
USHIS,1975,11,11,8,10,37.6,,37.217,-80.892,1,,,3.2,Lg,SLM,,,,491,B,6,F,3
USHIS,1975,11,14,9,29,49.4,,40.57,-124.436,22,4.9,4.5,4.8,ML,BRK,,,,35,B,6,F,3
USHIS,1975,11,15,6,13,27.6,,34.305,-116.335,5,4.6,,4.6,ML,BRK,,,,43,A,4,F,3
USHIS,1975,11,29,13,35,40.7,,19.362,-155.039,2,5.8,5.1,5.9,ML,HVO,,,,613,A,6,F,3
USHIS,1975,11,29,14,29,44.9,,34.681,-97.421,14,,,3.6,Lg,TUL,,,,499,B,6,F,3
USHIS,1975,11,29,14,47,40.1,,19.341,-155.004,9,6,7.1,7.47,Mw,AND,7.2,MS,PAS,613,A,8,F,4
USHIS,1975,11,29,18,44,0.2,,19.145,-155.252,5,4.9,,4.6,ML,HVO,,,,613,B,.,.,3
USHIS,1975,11,30,6,15,27.4,,19.419,-155.373,12,,,4.5,ML,HVO,,,,613,A,.,.,3
USHIS,1975,11,30,20,30,17,,52.599,-167.184,24,5.7,6.3,6.6,UK,PAS,,,,9,B,.,.,3
USHIS,1976,1,1,17,20,12.9,,33.966,-117.897,5,4.6,,4.3,ML,PAS,,,,43,A,6,F,3
USHIS,1976,1,5,6,23,33.9,,35.817,-108.212,40,5,,4.6,ML,GS,,,,496,A,6,F,3
USHIS,1976,1,14,21,43,59.3,,36.108,-120.162,5,5.1,,4.9,ML,BRK,,,,39,B,6,F,3
USHIS,1976,1,15,22,59,26.2,,19.413,-155.295,18,4.8,,4.5,ML,HVO,,,,613,A,5,F,3
USHIS,1976,1,19,6,20,39.6,,36.866,-83.861,1,4,,3.8,Lg,SLM,,,,506,A,6,F,3
USHIS,1976,1,20,13,59,37.2,,40.384,-125.336,33,4.8,,4.6,ML,BRK,,,,34,C,4,F,3
USHIS,1976,1,29,20,19,56.6,,19.373,-154.988,10,4.5,,4.7,ML,HVO,,,,613,A,4,F,3
USHIS,1976,2,4,0,4,58.1,,34.655,-112.5,12,4.9,,4.63,Mw,EBE,5.1,ML,GS,42,B,6,F,4
USHIS,1976,2,4,19,53,53,,34.971,-84.702,14,,,3.6,Lg,DG,,,,509,A,6,F,3
USHIS,1976,2,21,5,51,17.4,,20.267,-155.99,21,4.9,4,5,ML,HVO,,,,613,B,6,F,3
USHIS,1976,2,23,14,9,54.4,,34.679,-112.432,10,,,3.5,ML,GS,,,,42,B,6,F,3
USHIS,1976,3,11,8,29,32.2,,41.56,-71.21,0,,,2.08,Mw,ST,3.5,Lg,CON,476,B,6,F,4
USHIS,1976,3,11,21,7,20.4,,40.96,-74.37,4,,,2.4,Lg,PAL,,,,494,C,6,F,3
USHIS,1976,3,25,0,41,20.8,,35.585,-90.478,17,4.9,,4.62,Mw,HRN,4.9,Lg,DG,502,A,6,F,4
USHIS,1976,4,2,18,14,6.7,,19.342,-155.106,10,4.5,,4.5,ML,HVO,,,,613,A,5,F,3
USHIS,1976,4,8,15,21,37.9,,34.357,-118.669,17,4.7,3.9,4.5,ML,PAS,,,,43,A,6,F,3
USHIS,1976,4,13,0,47,17.1,,45.221,-120.771,15,4.5,3.3,4.8,ML,GS,,,,28,B,6,F,3
USHIS,1976,4,13,15,39,13.6,,40.84,-74.05,1,,,3.1,Lg,PAL,,,,494,A,6,F,3
USHIS,1976,4,21,18,13,35.9,,18.816,-155.032,12,,,4.5,ML,HVO,,,,613,B,.,.,3
USHIS,1976,5,16,8,35,14.8,,48.8,-123.36,62,5.1,,5.4,ML,EPB,,,,25,B,6,F,3
USHIS,1976,5,24,9,24,7.8,,20.995,-156.362,20,,,4.9,MD,HVO,,,,613,A,5,F,3
USHIS,1976,6,20,10,15,24.8,,40.427,-120.568,5,4.4,,4.5,ML,BRK,,,,36,B,5,F,3
USHIS,1976,8,11,15,24,55.4,,33.482,-116.513,15,,,4.3,ML,PAS,,,,43,A,6,F,3
USHIS,1976,8,20,22,5,53,,37.787,-121.98,4,,,4,ML,BRK,,,,39,A,6,F,3
USHIS,1976,8,22,2,1,47.4,,60.22,-153.304,144,5.5,,5.5,mb,ISC,,,,2,B,5,F,1
USHIS,1976,9,8,8,21,1.6,,47.382,-123.084,48,4.6,3.9,4.8,ML,GS,,,,29,B,6,F,3
USHIS,1976,9,13,18,54,38,,36.624,-80.768,9,,,3.3,Lg,BLA,,,,512,B,6,F,3
USHIS,1976,10,17,5,38,11.3,,34.462,-118.426,16,4.3,,3.9,ML,PAS,,,,43,A,6,F,3
USHIS,1976,10,21,14,54,35.6,,52.229,-169.39,36,5.4,,5.5,mb,ISC,,,,9,B,.,.,3
USHIS,1976,10,22,18,35,25.9,,56.143,-153.274,26,5.5,4.8,5.4,mb,ISC,,,,13,B,.,.,1
USHIS,1976,11,4,10,41,37.5,,33.131,-115.623,1,4.6,5.3,4.95,Mw,HH,5.1,ML,PAS,43,A,6,F,4
USHIS,1976,11,22,17,55,11.5,,33.933,-118.628,10,,,4.2,ML,PAS,,,,43,A,6,F,3
USHIS,1976,11,26,11,19,25.2,,41.289,-125.709,15,6,6.8,6.3,ML,BRK,,,,34,B,5,F,3
USHIS,1976,12,8,14,40,59.1,,44.76,-110.79,5,5.5,,4.6,ML,GS,,,,459,C,5,F,3
USHIS,1976,12,9,9,50,59.5,,44.525,-129.961,18,5.3,5.5,5.2,mb,ISC,,,,30,C,.,.,2
USHIS,1976,12,9,22,36,23.7,,44.77,-110.8,5,4.5,,5.1,ML,GS,,,,459,C,5,F,3
USHIS,1976,12,18,14,1,0.7,,19.33,-155.115,10,5,,4.8,ML,HVO,,,,613,A,5,F,3
USHIS,1976,12,19,17,10,15.6,,44.77,-110.8,5,4.9,,4.5,ML,GS,,,,459,C,5,F,3
USHIS,1976,12,23,9,38,58.4,,41.783,-125.953,15,5.5,5.5,5.1,ML,BRK,,,,34,B,.,.,3
USHIS,1977,1,3,22,56,48.5,,37.583,-89.714,5,,,3.6,Lg,DG,,,,487,A,6,F,3
USHIS,1977,1,8,9,38,7.5,,37.905,-122.183,9,4.8,,4.3,ML,BRK,,,,39,A,6,F,3
USHIS,1977,1,14,23,26,42.5,,19.329,-155.119,10,4.2,,4.7,ML,HVO,,,,613,A,4,F,3
USHIS,1977,1,18,18,29,14.1,,33.058,-80.173,1,,,3,Lg,BLA,,,,511,A,6,F,3
USHIS,1977,1,22,22,36,28.5,,20.94,-160.26,33,4.7,,5.1,ML,HVO,,,,612,C,.,.,3
USHIS,1977,2,4,1,20,59.9,,19.347,-155.074,10,4.5,,4.5,ML,HVO,,,,613,A,4,F,3
USHIS,1977,2,22,6,24,6.1,,38.48,-119.283,22,5,,4.8,ML,BRK,,,,40,B,5,F,3
USHIS,1977,3,5,3,0,55.8,,35.748,-108.222,44,4.6,,4.2,ML,GS,,,,496,A,6,F,3
USHIS,1977,3,11,5,9,38.3,,46.024,-111.457,5,4.6,,4.8,ML,GS,,,,456,A,6,F,3
USHIS,1977,3,26,4,36,14.7,,52.295,-168.257,38,5.7,6,6.1,MS,BRK,,,,9,B,4,F,3
USHIS,1977,4,21,4,49,23.2,,19.326,-155.325,12,,,5,ML,HVO,,,,613,A,5,F,3
USHIS,1977,5,30,15,16,1.6,,52.428,-169.707,33,5.6,6,6,UK,PAS,,,,9,B,4,F,2
USHIS,1977,6,2,23,29,10.6,,34.56,-94.172,10,4.3,,3.6,Lg,DG,,,,501,A,6,F,3
USHIS,1977,6,6,9,42,19.1,,19.362,-155.081,9,4.8,,5.1,ML,HVO,,,,613,A,5,F,3
USHIS,1977,6,17,15,39,46.9,,40.705,-84.707,1,,,3.2,Lg,AAM,,,,471,C,6,F,3
USHIS,1977,6,21,2,43,6.6,,37.665,-121.67,11,4.7,3.5,4.15,Mw,BAK,4.4,ML,BRK,39,A,6,F,4
USHIS,1977,7,12,1,43,28.5,,40.277,-123.692,20,5,3.8,4.1,ML,BRK,,,,36,A,5,F,3
USHIS,1977,7,18,21,49,28.6,,40.38,-125.361,15,4.8,3.9,4.7,ML,BRK,,,,34,C,.,.,3
USHIS,1977,8,12,2,19,26.1,,34.38,-118.459,10,4.1,,4.5,ML,PAS,,,,43,A,6,F,3
USHIS,1977,9,4,15,40,57.3,,51.207,178.388,34,5.6,6.4,6.1,MS,PAS,,,,6,B,2,F,2
USHIS,1977,9,4,17,10,30.6,,51.096,178.265,31,5.5,6.4,6.2,MS,PAS,,,,6,B,2,F,2
USHIS,1977,9,4,17,16,14.7,,51.097,178.233,33,5.5,,5.4,mb,ISC,,,,6,C,.,.,1
USHIS,1977,9,4,17,24,42.8,,51.144,177.954,8,5.8,6.6,6.4,MS,PAS,,,,6,B,2,F,2
USHIS,1977,9,4,23,20,44.9,,51.179,178.249,41,5.5,5.3,5.5,MS,BRK,,,,6,B,.,.,1
USHIS,1977,9,7,23,51,6.9,,19.373,-155.322,31,,,4.5,ML,HVO,,,,613,A,3,F,3
USHIS,1977,9,30,10,19,20.4,,40.47,-110.47,6,5,,4.5,ML,CDL,,,,478,A,6,F,3
USHIS,1977,10,19,16,50,50.9,,44.77,-111.81,10,,,4.7,ML,GS,,,,458,C,6,F,3
USHIS,1977,10,21,6,12,36,,32.896,-115.505,5,3.7,,4.1,ML,PAS,,,,45,A,6,F,3
USHIS,1977,10,26,15,10,58.8,,51.146,178.327,33,5.6,5.2,5.5,mb,ISC,,,,6,B,.,.,1
USHIS,1977,11,4,9,52,58.6,,51.436,-175.935,37,5.7,6.7,6.6,MS,PAS,,,,7,A,6,F,2
