source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,non-tectonic flag
SRA,1984,1,24,15,34,9, ,35.033,-96.366,5, , , , , ,2.8,Lg,TUL,499,B,5,null,null
SRA,1984,1,24,19,18,23, ,44.868,-111.943,0, , , , , ,2.6,ML,MMT,458,C,0,null,null
SRA,1984,1,24,21,7,57, ,44.047,-114.442,10,4.5, , , , ,4.6,ML,MMT,33,B,4,null,null
SRA,1984,1,25,19,36,12, ,47.5,-116,1, , , , , ,2.3,ML,GS,33,B,0,F,null
SRA,1984,1,27,9,25,2, ,36.11,-89.75,7, , , , , ,2.7,Lg,SLM,486,A,0,null,null
SRA,1984,1,28,21,29,22, ,36.61,-89.92,1, , , , , ,3.2,Lg,SLM,486,A,4,null,null
SRA,1984,1,29,3,22,25, ,44.721,-114.442,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,1,29,7,3,46, ,44.573,-114.264,10, , , , , ,3.1,ML,GS,33,C,0,null,null
SRA,1984,1,29,12,5,6, ,44.098,-113.905,10, , , , , ,3.4,ML,GS,457,C,0,null,null
SRA,1984,1,31,3,24,46, ,44.768,-114.488,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,1,31,5,29,15, ,45.579,-116.571,5, , , , , ,3.5,ML,GS,33,C,4,null,null
SRA,1984,1,31,5,29,15, ,45.579,-116.571,5, , , , , ,3.5,ML,GS,33,B,4,null,null
SRA,1984,1,31,8,25,35, ,44.205,-114.032,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,1,31,9,57,44, ,47.414,-115.944,0, , , , , ,3.1,MD,MMT,456,C,0,null,null
SRA,1984,1,31,11,45,25, ,44.775,-114.46,10,3.7, , , , ,3.2,ML,GS,33,D,0,null,null
SRA,1984,1,31,16,50,7, ,44.735,-114.47,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,2,1,13,18,8, ,44.703,-114.472,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,2,1,16,12,35, ,44.746,-114.37,10, , , , , ,3.1,ML,GS,33,C,0,null,null
SRA,1984,2,1,22,49,16, ,44.548,-114.214,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,2,2,16,32,53, ,44.782,-112.753,19, , , , , ,3.1,ML,MMT,457,C,0,null,null
SRA,1984,2,2,16,36,33, ,44.672,-114.506,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,2,3,4,38,28, ,34.665,-97.356,5, , , , , ,3.2,Lg,TUL,499,B,5,null,null
SRA,1984,2,3,5,5,25, ,44.726,-114.432,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,2,3,8,45,16, ,44.839,-112.789,1, , , , , ,3.6,ML,MMT,457,C,0,null,null
SRA,1984,2,3,22,52,49, ,47.75,-113.849,16, , , , , ,2.9,ML,MMT,456,C,0,null,null
SRA,1984,2,5,3,42,29, ,44.276,-114.124,10, , , , , ,3.1,ML,GS,33,C,0,null,null
SRA,1984,2,5,3,44,15, ,44.275,-114.127,10, , , , , ,3.9,ML,GS,33,C,0,F,null
SRA,1984,2,5,14,2,54, ,44.093,-114.196,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,2,6,23,4,32, ,44.54,-114.266,10, , , , , ,3.1,ML,GS,33,C,0,null,null
SRA,1984,2,7,19,0,40, ,44.438,-114.137,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,2,8,15,2,32, ,44.702,-114.437,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,2,8,18,17,43, ,44.431,-114.168,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,2,10,12,57,54, ,44.849,-112.892,9, , , , , ,2.6,ML,MMT,457,C,0,null,null
SRA,1984,2,10,16,6,15, ,44.333,-114.107,10, , , , , ,3.1,ML,GS,33,D,0,null,null
SRA,1984,2,10,18,39,13, ,34.049,-97.415,5, , , , , ,2.2,MD,TUL,499,B,4,null,null
SRA,1984,2,13,22,42,45, ,37.21,-89.02,5, , , , , ,3.2,Lg,SLM,487,A,4,null,null
SRA,1984,2,14,3,53,11, ,37.21,-89.01,2, , , , , ,2.6,Lg,SLM,487,A,0,null,null
SRA,1984,2,14,11,31,34, ,44.722,-111.753,5, , , , , ,3.3,ML,GS,458,C,0,null,null
SRA,1984,2,14,20,54,30, ,36.125,-83.737,10, , , , , ,3.5,MD,TEC,506,B,6,null,null
SRA,1984,2,14,22,56,10, ,37.21,-89,2, , , , , ,3.6,Lg,SLM,487,A,4,null,null
SRA,1984,2,15,18,34,36, ,44.294,-114,10, , , , , ,3.2,ML,GS,33,D,0,null,null
SRA,1984,2,16,11,30,32, ,37.21,-89.02,2, , , , , ,2.5,Lg,SLM,487,B,0,null,null
SRA,1984,2,19,21,48,50, ,44.333,-114.105,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,2,20,2,58,32, ,44.437,-114.089,10, , , , , ,3.7,ML,GS,33,C,0,null,null
SRA,1984,2,20,16,17,25, ,44.432,-114.194,10, , , , , ,3.6,ML,GS,33,C,0,null,null
SRA,1984,2,22,17,6,40, ,37.97,-90.53,18, , , , , ,2.6,Lg,SLM,485,B,0,null,null
SRA,1984,2,25,7,4,44, ,41.753,-114.882,5, , , , , ,4,ML,GS,37,B,0,null,null
SRA,1984,2,25,9,18,19, ,39.92,-105.02,5, , , , , ,2.5,ML,GS,479,C,3,null,null
SRA,1984,2,25,11,11,21, ,44.197,-114.093,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,2,25,21,1,57, ,37.22,-89.01,5, , , , , ,3,Lg,SLM,487,A,0,null,null
SRA,1984,2,26,12,37,19, ,44.486,-71.303,12, , , , , ,2.7,Lg,WES,474,A,0,null,null
SRA,1984,2,27,11,52,11, ,44.222,-114.003,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,2,27,16,26,21, ,44.744,-111.405,13, , , , , ,3,ML,MMT,458,C,0,null,null
SRA,1984,2,28,0,31,33, ,46.184,-111.497,5, , , , , ,3.2,ML,MMT,456,C,0,F,null
SRA,1984,2,28,4,25,11, ,46.179,-111.46,5, , , , , ,3.8,ML,MMT,456,B,5,null,null
SRA,1984,3,1,16,18,6, ,37.21,-89.01,2, , , , , ,2.9,Lg,SLM,487,A,0,null,null
SRA,1984,3,1,18,13,0, ,41.539,-108.638,2, , , , , ,3.2,MD,UU,460,C,0,null,null
SRA,1984,3,2,0,29,45, ,44.35,-114.186,10,4.5, , , , ,4.3,ML,GS,33,B,4,null,null
SRA,1984,3,2,0,52,25, ,44.32,-114.173,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,3,3,1,3,26, ,28.852,-98.461,5, , , , , ,3.8,Lg,GS,519,C,5,null,null
SRA,1984,3,3,1,58,25,Z,28.87,-98.5, , , , , , ,3.2,MD,DPC,519,F,4,null,null
SRA,1984,3,3,11,42,2, ,35.514,-96.301,5, , , , , ,2.6,Lg,TUL,499,B,5,null,null
SRA,1984,3,6,15,22,30, ,44.197,-114.457,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,3,6,19,51,35, ,44.349,-114.586,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,3,6,22,0,31, ,44.79,-111.155,14, , , , , ,2.7,ML,MMT,458,C,0,null,null
SRA,1984,3,7,18,32,2, ,44.335,-114.387,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,3,8,11,19,43, ,44.467,-112.643,5, , , , , ,3.1,ML,MMT,457,C,0,null,null
SRA,1984,3,9,1,16,14, ,44.33,-114.009,5, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,3,9,1,55,34, ,44.302,-114.102,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,3,9,10,49,37, ,43.971,-113.73,10, , , , , ,3.3,ML,GS,457,C,0,null,null
SRA,1984,3,9,23,49,12, ,44.151,-113.977,10, , , , , ,3.4,ML,GS,457,C,0,null,null
SRA,1984,3,10,4,53,46, ,44.437,-112.638,5, , , , , ,3.3,ML,GS,457,C,0,null,null
SRA,1984,3,11,12,50,57, ,37.02,-88.93,7, , , , , ,2.6,Lg,SLM,488,A,0,null,null
SRA,1984,3,12,3,21,56, ,44.347,-114.317,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,3,12,17,56,15, ,45.744,-113.82,26, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,3,16,14,35,38, ,44.309,-114.544,10, , , , , ,3.2,ML,MMT,33,C,0,null,null
SRA,1984,3,17,2,10,20, ,44.266,-114.147,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,3,17,4,56,20, ,44.778,-111.666,5, , , , , ,3.3,ML,MMT,458,C,0,null,null
SRA,1984,3,17,21,34,16, ,43.943,-74.253,9, , , , , ,2.6,MD,PAL,472,B,0,null,null
SRA,1984,3,17,23,26,11, ,35.832,-84.05,7, , , , , ,3,ML,GS,506,B,4,null,null
SRA,1984,3,19,2,52,42, ,44.611,-112.079,10, , , , , ,3,ML,MMT,457,C,0,null,null
SRA,1984,3,19,9,44,4, ,44.935,-111.921,18, , , , , ,2.7,ML,MMT,458,C,0,null,null
SRA,1984,3,21,11,19,30, ,39.344,-111.109,0, , , , , ,3.5,ML,GS,478,A,0,F,null
SRA,1984,3,21,21,43,36, ,44.73,-114.438,10, , , , , ,3.8,ML,GS,33,C,0,null,null
SRA,1984,3,23,1,39,37, ,44.696,-114.531,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,3,24,0,7,47, ,44.74,-114.43,10,4.2, , , , ,4.3,ML,MMT,33,B,5,null,null
SRA,1984,3,24,2,16,52, ,44.743,-114.373,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,3,24,2,31,33, ,44.669,-114.471,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,3,24,3,3,15, ,44.722,-114.461,10, , , , , ,4,ML,GS,33,B,0,null,null
SRA,1984,3,24,5,21,51, ,43.329,-110.782,5, , , , , ,2.8,ML,GS,460,C,2,null,null
SRA,1984,3,24,8,55,14, ,44.715,-114.423,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,3,24,9,53,42, ,44.693,-114.534,10, , , , , ,3.6,ML,MMT,33,C,0,null,null
SRA,1984,3,24,16,1,32, ,44.641,-114.67,10, , , , , ,3.1,ML,GS,33,C,0,null,null
SRA,1984,3,24,19,20,13, ,44.721,-114.443,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,3,24,20,2,6, ,44.709,-114.452,10, , , , , ,3.5,ML,GS,33,C,0,null,null
SRA,1984,3,24,21,1,12, ,44.374,-114.086,10, , , , , ,3.5,ML,MMT,33,C,0,null,null
SRA,1984,3,24,21,3,16, ,44.728,-114.441,10, , , , , ,3.8,ML,GS,33,B,3,null,null
SRA,1984,3,24,21,6,31, ,46.547,-112.095,11, , , , , ,3.1,ML,MMT,456,B,3,null,null
SRA,1984,3,25,0,21,14, ,44.713,-114.507,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,3,25,11,12,49, ,40.35,-72.166,13, , , , , ,2.5,MD,WES,472,C,0,null,null
SRA,1984,3,25,11,24,53, ,44.722,-114.422,10, , , , , ,3.5,ML,GS,33,C,0,null,null
SRA,1984,3,26,6,28,37, ,43.944,-74.248,8, , , , , ,2.6,MD,PAL,472,A,0,null,null
SRA,1984,3,26,7,8,32, ,44.963,-111.808,5, , , , , ,3.5,ML,GS,458,C,0,null,null
SRA,1984,3,29,11,43,55, ,44.708,-114.505,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,3,30,16,23,59, ,44.43,-114.173,10, , , , , ,3.5,ML,MMT,33,C,0,null,null
SRA,1984,3,31,1,12,56, ,44.326,-114.144,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,3,31,23,7,10, ,44.728,-114.356,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,4,1,5,15,18, ,44.707,-114.41,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,4,1,5,39,27, ,44.726,-114.375,10, , , , , ,3.9,ML,GS,33,C,0,null,null
SRA,1984,4,1,9,13,38, ,44.739,-114.376,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,4,1,20,43,9, ,44.799,-111.607,17, , , , , ,2.7,ML,MMT,458,C,0,null,null
SRA,1984,4,2,20,20,21, ,45.263,-112.915,2, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,4,3,0,7,26, ,44.297,-114.507,10, , , , , ,3.1,ML,MMT,33,C,0,null,null
SRA,1984,4,3,4,55,24,Z,35.32,-102.4, , , , , , ,3.4,Lg,DPC,497,F,0,null,null
SRA,1984,4,3,6,58,8, ,44.2,-114.161,10, , , , , ,3,ML,MMT,33,C,0,null,null
SRA,1984,4,6,8,25,42, ,44.83,-111.552,14, , , , , ,2.8,ML,MMT,458,C,0,null,null
SRA,1984,4,6,8,57,7, ,44.889,-111.484,10, , , , , ,2.5,ML,MMT,458,C,0,null,null
SRA,1984,4,7,13,16,21, ,45.582,-111.815,5, , , , , ,3,ML,MMT,456,C,0,null,null
SRA,1984,4,10,2,10,18, ,44.654,-114.31,10, , , , , ,3.1,ML,GS,33,C,0,F,null
SRA,1984,4,10,14,30,54, ,44.27,-114.365,10, , , , , ,3.2,ML,MMT,33,C,0,F,null
SRA,1984,4,11,8,23,20, ,44.297,-114.295,10, , , , , ,3.4,ML,MMT,33,C,0,null,null
SRA,1984,4,11,15,51,55, ,44.774,-114.469,10,3.7, , , , ,4.1,ML,GS,33,B,4,null,null
SRA,1984,4,12,9,8,2, ,44.297,-114.28,10, , , , , ,3,ML,MMT,33,C,0,F,null
SRA,1984,4,12,20,16,57, ,39.298,-107.232,5, , , , , ,2.2,ML,GS,479,C,0,F,null
SRA,1984,4,13,1,14,13, ,44.281,-114.193,10, , , , , ,3.4,ML,MMT,33,C,0,null,null
SRA,1984,4,13,2,34,32, ,44.833,-111.421,10, , , , , ,2.7,ML,MMT,458,C,0,null,null
SRA,1984,4,13,7,16,39, ,44.727,-114.433,10, , , , , ,3,ML,GS,33,C,0,null,null
SRA,1984,4,13,12,16,5, ,44.742,-114.424,10, , , , , ,3.1,ML,GS,33,C,0,null,null
SRA,1984,4,14,9,15,6, ,36.503,-113.383,2, , , , , ,2.6,MD,UU,42,C,0,null,null
SRA,1984,4,17,1,19,36, ,44.748,-111.114,15, , , , , ,2.6,ML,MMT,458,C,0,null,null
SRA,1984,4,17,4,44,44, ,38.41,-88.48,14, , , , , ,3.2,Lg,SLM,488,B,4,null,null
SRA,1984,4,18,1,15,9, ,44.342,-114.099,10, , , , , ,4,ML,GS,33,B,0,null,null
SRA,1984,4,18,5,41,0, ,33.861,-82.527,0, , , , , ,2.5,UK,ATL,509,B,0,null,null
SRA,1984,4,19,1,58,49, ,44.363,-114.137,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,4,19,4,54,58, ,39.923,-76.316,5, , , , , ,3,Lg,BLA,493,B,5,null,null
SRA,1984,4,20,17,25,31, ,44.608,-114.408,10, , , , , ,3,ML,MMT,33,C,0,null,null
SRA,1984,4,21,2,28,8, ,36.28,-89.45,6, , , , , ,2.5,Lg,SLM,486,A,0,null,null
SRA,1984,4,22,17,30,56, ,39.281,-107.19,5, , , , , ,3.1,ML,GS,479,B,4,null,null
SRA,1984,4,23,1,36,0, ,39.921,-76.355,5,4.2, , , , ,4.1,Lg,GS,493,B,6,null,null
SRA,1984,4,23,2,46,50, ,39.947,-76.323,10, , , , , ,2.5,MD,PAL,493,B,0,null,null
SRA,1984,4,23,5,54,14, ,44.133,-113.867,10, , , , , ,3.3,ML,MMT,457,D,0,null,null
SRA,1984,4,23,18,37,41, ,46.639,-112.359,13, , , , , ,2.7,ML,MMT,456,B,0,null,null
SRA,1984,4,28,0,13,26, ,46.027,-111.546,11, , , , , ,2.6,ML,MMT,456,C,0,null,null
SRA,1984,4,28,0,54,41, ,48.01,-113.275,41, , , , , ,2.6,ML,MMT,456,C,0,null,null
SRA,1984,4,28,3,11,51, ,44.706,-111.745,16, , , , , ,2.8,ML,MMT,458,B,0,null,null
SRA,1984,4,29,1,11,36, ,44.792,-111.597,15, , , , , ,2.5,ML,MMT,458,C,0,null,null
SRA,1984,4,29,4,42,55, ,44.244,-114.135,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,4,30,8,22,54, ,44.789,-111.419,18, , , , , ,2.8,ML,MMT,458,C,0,null,null
SRA,1984,4,30,19,16,54, ,44.586,-111.182,14, , , , , ,2.5,ML,MMT,458,C,0,null,null
SRA,1984,5,3,11,7,54, ,47.885,-113.684,5, , , , , ,3.4,ML,MMT,456,D,0,null,null
SRA,1984,5,3,18,25,35, ,39.291,-107.229,5, , , , , ,2.5,ML,GS,479,C,0,null,null
SRA,1984,5,3,18,28,54, ,39.304,-107.253,5, , , , , ,3,ML,GS,479,C,0,F,null
SRA,1984,5,3,19,18,23, ,39.331,-107.253,5, , , , , ,2.3,ML,GS,479,C,0,null,null
SRA,1984,5,4,1,17,10, ,39.334,-107.274,5, , , , , ,2.4,ML,GS,479,C,0,F,null
SRA,1984,5,4,2,13,33, ,39.34,-107.245,5, , , , , ,2.2,ML,GS,479,C,0,F,null
SRA,1984,5,4,4,2,30, ,44.637,-110.063,5, , , , , ,3.1,ML,MMT,459,C,0,null,null
SRA,1984,5,4,18,44,37, ,39.283,-107.203,5, , , , , ,2.2,ML,GS,479,C,0,null,null
SRA,1984,5,5,4,3,0, ,40.323,-111.314,7, , , , , ,2.6,ML,UU,478,A,0,null,null
SRA,1984,5,6,2,0,56, ,39.335,-107.249,5, , , , , ,2.1,ML,GS,479,C,0,F,null
SRA,1984,5,6,2,12,49, ,39.339,-107.248,5, , , , , ,2.3,ML,GS,479,C,0,F,null
SRA,1984,5,6,2,13,34, ,39.349,-107.262,5, , , , , ,2.6,ML,GS,479,C,0,F,null
SRA,1984,5,6,2,51,36, ,39.331,-107.232,5, , , , , ,2.2,ML,GS,479,C,0,F,null
SRA,1984,5,6,4,17,35, ,39.354,-107.258,5, , , , , ,2.5,ML,GS,479,C,0,null,null
SRA,1984,5,6,4,21,37, ,39.329,-107.239,5, , , , , ,2.7,ML,GS,479,C,0,null,null
SRA,1984,5,7,20,57,16, ,44.662,-111.851,5, , , , , ,4,ML,GS,458,C,3,null,null
SRA,1984,5,10,1,20,14, ,39.346,-107.249,5, , , , , ,1.9,ML,GS,479,C,0,null,null
SRA,1984,5,10,1,53,51, ,39.36,-107.303,5, , , , , ,2.4,ML,GS,479,C,0,null,null
SRA,1984,5,11,13,34,57, ,39.336,-107.259,5, , , , , ,2.3,ML,GS,479,C,0,null,null
SRA,1984,5,12,15,20,4, ,42.003,-112.552,4, , , , , ,3,ML,UU,457,A,0,null,null
SRA,1984,5,14,10,14,17, ,39.322,-107.228,5, , , , , ,3.2,ML,GS,479,C,4,null,null
SRA,1984,5,14,23,55,42, ,45.384,-111.885,7, , , , , ,2.6,ML,MMT,456,C,0,null,null
SRA,1984,5,16,18,2,20, ,44.302,-114.126,10, , , , , ,3.2,ML,GS,33,C,0,null,null
SRA,1984,5,17,9,11,20, ,39.337,-107.245,5, , , , , ,2.4,ML,GS,479,C,0,F,null
SRA,1984,5,19,5,32,15, ,45.767,-111.954,8, , , , , ,2.5,ML,MMT,456,B,0,null,null
SRA,1984,5,21,13,30,14,Z,35.4,-102.4, , , , , , ,3.4,Lg,DPC,497,F,0,null,null
SRA,1984,5,21,13,31,13, ,35.067,-102.228,5, , , , , ,3.1,Lg,TUL,497,D,0,null,null
SRA,1984,5,25,9,45,44, ,36.49,-89.55,8, , , , , ,2.6,Lg,SLM,486,A,0,null,null
SRA,1984,5,27,23,30,19, ,39.22,-102.155,5, , , , , ,3.6,ML,GS,479,C,0,null,null
SRA,1984,5,29,7,45,33, ,44.425,-111.007,7, , , , , ,2.8,ML,MMT,458,B,0,null,null
SRA,1984,5,29,20,18,32, ,44.232,-105.965,18,5, , , , , , , ,460,B,5,null,null
SRA,1984,5,30,4,11,1, ,44.264,-114.136,10, , , , , ,3.5,ML,GS,33,C,0,null,null
SRA,1984,5,30,7,22,27, ,46.032,-111.568,13, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,6,1,21,28,10, ,43.191,-75.17,4, , , , , ,2.5,MD,PAL,472,A,0,null,null
SRA,1984,6,2,13,52,34, ,39.996,-111.844,2, , , , , ,2.6,ML,UU,478,A,0,null,null
SRA,1984,6,5,11,39,39, ,44.769,-111.527,12, , , , , ,3.1,ML,MMT,458,B,0,null,null
SRA,1984,6,8,6,47,34, ,43.232,-70.206,11, , , , , ,2.5,Lg,WES,475,B,0,null,null
SRA,1984,6,8,21,52,21, ,39.733,-110.94,1, , , , , ,2.6,MD,UU,478,B,0,null,null
SRA,1984,6,9,10,36,19, ,45.025,-113.123,10, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,6,10,14,10,30, ,40.753,-112.068,1, , , , , ,2.7,MD,UU,478,A,0,null,null
SRA,1984,6,12,4,48,54, ,39.143,-107.394,1, , , , , ,3,ML,GS,479,C,0,null,null
SRA,1984,6,12,18,26,48, ,38.918,-87.464,3, , , , , ,3.4,Lg,SLM,489,B,4,null,null
SRA,1984,6,13,6,17,8, ,44.857,-110.92,4, , , , , ,2.5,ML,MMT,459,C,0,null,null
SRA,1984,6,14,20,56,34, ,42.587,-72.397,10, , , , , ,2.7,Lg,WES,476,A,0,null,null
SRA,1984,6,15,23,4,32, ,46.641,-116.245,1, , , , , ,2.5,ML,MMT,33,C,0,null,null
SRA,1984,6,17,0,41,39, ,36.126,-92.731,5, , , , , ,2.8,Lg,TUL,484,C,0,null,null
SRA,1984,6,17,14,2,1, ,44.797,-112.186,10, , , , , ,2.8,ML,MMT,457,C,0,null,null
SRA,1984,6,17,17,40,0, ,38.06,-90.07,1, , , , , ,2.6,Lg,SLM,485,B,0,null,null
SRA,1984,6,22,5,10,29, ,44.759,-112.275,10, , , , , ,2.6,ML,MMT,457,C,0,null,null
SRA,1984,6,22,8,9,12, ,44.767,-112.233,10, , , , , ,2.7,ML,MMT,457,C,0,null,null
SRA,1984,6,26,15,15,19, ,36.102,-89.391,12, , , , , ,3.2,Lg,SLM,486,B,3,null,null
SRA,1984,6,26,19,15,35, ,44.221,-114.046,10, , , , , ,3.5,ML,GS,33,C,0,null,null
SRA,1984,6,29,7,58,29, ,37.7,-88.47,2, , , , , ,4.1,Lg,GS,488,A,6,null,null
SRA,1984,6,30,23,39,7, ,44.651,-114.396,10, , , , , ,3.8,ML,GS,33,C,0,null,null
SRA,1984,7,2,22,42,49, ,44.956,-112.938,10, , , , , ,2.5,ML,MMT,457,C,0,null,null
SRA,1984,7,5,19,32,59, ,44.574,-114.286,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,7,7,11,43,32, ,47.401,-113.177,9, , , , , ,2.8,ML,MMT,456,C,0,null,null
SRA,1984,7,7,18,14,59, ,32.46,-114.01,6, , ,3.01,Mw,BRK,3.1,ML,PAS,46,A,0,null,null
SRA,1984,7,9,21,32,4, ,45.058,-110.882,10, , , , , ,3,ML,MMT,456,C,0,null,null
SRA,1984,7,9,21,42,5, ,45.029,-110.87,10, , , , , ,3,ML,MMT,456,C,0,null,null
SRA,1984,7,12,1,27,17, ,35.23,-92.207,2, , , , , ,2.6,MD,TEC,502,B,0,F,null
SRA,1984,7,13,19,13,18, ,44.811,-112.754,10, , , , , ,2.8,ML,MMT,457,C,0,null,null
SRA,1984,7,14,5,42,47, ,44.717,-112.855,9, , , , , ,2.7,ML,MMT,457,C,0,null,null
SRA,1984,7,14,7,17,45, ,44.771,-112.66,10, , , , , ,3.2,ML,MMT,457,C,0,null,null
SRA,1984,7,14,7,29,55, ,47.929,-114.955,14, , , , , ,3,MD,MMT,456,B,0,null,null
SRA,1984,7,14,13,52,45, ,44.806,-112.721,10, , , , , ,2.7,ML,MMT,457,C,0,null,null
SRA,1984,7,14,17,46,2, ,44.628,-114.293,10, , , , , ,3.6,ML,GS,33,C,0,null,null
SRA,1984,7,16,1,34,52, ,44.302,-114.333,10, , , , , ,3.3,ML,GS,33,C,0,null,null
SRA,1984,7,16,3,50,53, ,36.5,-89.53,7, , , , , ,3,Lg,SLM,486,A,0,null,null
SRA,1984,7,16,23,39,13, ,44.686,-112.818,10, , , , , ,3.3,ML,MMT,457,C,0,null,null
SRA,1984,7,18,14,29,31, ,36.216,-111.844,5, , , , , ,3,ML,GS,495,C,0,null,null
SRA,1984,7,21,9,18,52, ,44.974,-112.905,13, , , , , ,3,ML,MMT,457,C,0,null,null
SRA,1984,7,21,17,42,53, ,44.762,-112.758,7, , , , , ,3.2,ML,MMT,457,C,0,null,null
SRA,1984,7,21,18,9,33, ,36.17,-89.44,11, , , , , ,2.5,Lg,SLM,486,B,0,null,null
SRA,1984,7,25,22,37,8, ,44.926,-112.731,13, , , , , ,2.5,ML,MMT,457,C,0,null,null
SRA,1984,7,28,10,7,3, ,44.781,-74.586,7, , , , , ,2.6,MD,PAL,472,B,0,null,null
SRA,1984,7,28,19,12,10, ,44.905,-112.612,1, , , , , ,2.6,ML,MMT,457,C,0,null,null
SRA,1984,7,28,23,39,27, ,39.22,-87.071,10, , , , , ,4,Lg,SLM,467,B,5,null,null
SRA,1984,7,29,11,54,14, ,44.62,-114.49,10, , , , , ,3.4,ML,GS,33,C,0,null,null
SRA,1984,7,30,7,33,46, ,37.828,-90.921,7, , , , , ,3,Lg,SLM,485,B,0,F,null
SRA,1984,7,30,23,6,48, ,48.872,-116.204,11, , , , , ,3.4,ML,MMT,33,B,0,null,null
SRA,1984,7,31,2,30,22, ,45.024,-112.745,0, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,8,4,7,47,17, ,44.853,-112.934,10, , , , , ,2.9,ML,MMT,457,C,0,null,null
SRA,1984,8,5,9,35,8, ,45.022,-112.961,6, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,8,5,15,58,19, ,45.044,-112.757,5, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,8,5,18,25,45, ,45.029,-112.759,1, , , , , ,2.8,ML,MMT,456,C,0,null,null
SRA,1984,8,5,19,42,58, ,45.018,-113.009,8, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,8,5,23,13,20, ,45.037,-112.856,18, , , , , ,2.5,ML,MMT,456,C,0,null,null
SRA,1984,8,6,18,52,23, ,44.896,-112.82,6, , , , , ,2.7,ML,MMT,457,C,0,null,null
SRA,1984,8,6,22,30,38, ,41.876,-112.373,2, , , , , ,3,ML,UU,478,A,0,null,null
SRA,1984,8,7,2,45,9, ,45.021,-112.78,11, , , , , ,2.7,ML,MMT,456,C,0,null,null
SRA,1984,8,8,1,31,27, ,29.133,-98.362,5, , , , , ,3,ML,GS,500,C,4,null,null
SRA,1984,8,9,2,42,35, ,34.629,-86.295,8, , , , , ,3.2,MD,TEC,507,A,0,null,null
SRA,1984,8,9,18,59,57, ,44.767,-112.831,0, , , , , ,2.6,ML,MMT,457,C,0,null,null
SRA,1984,8,9,19,8,7, ,37.65,-112.471,1, , , , , ,2.5,MD,UU,478,B,0,null,null
SRA,1984,8,10,7,26,38, ,44.986,-116.952,5, , , , , ,3.5,ML,GS,33,C,4,null,null
SRA,1984,8,10,7,26,38, ,44.986,-116.952,5, , , , , ,3.5,ML,GS,33,C,4,null,null
